09/30/1962_24:00	51640	0	89	231	86	12137	1045	3579	13668	9623	136	16244	1541	670	219	158	44050	4258	7413	5212	4619	166	1391	5804	14005	184	3143	1281	418	410	12113	21870	6056	21365	24795	157545	4764	223362	89364	0	823	126927	6025	8265	0	90075	73810	13096	16358	54439	487	0	3450	29101	1173	63146	10219	2184	36852	3691	5362	36615	7479	9285	16285	9006	2501	11504	24452	2397	17930	155721	8713	11267	30500	263	184	8405	1108	19943	7903	152	9825	4379	594	14919	140	2766	61403	24140	29612	3177	9155	526	6046	3656	69170	10821	36980	6613	1670	17071	16115	9276	6795
09/30/1963_24:00	54907	0	92	231	89	12497	1083	3612	13903	9942	141	16754	1580	706	227	164	46532	4375	7399	5268	4686	165	1406	5991	14457	184	3245	1323	432	409	12412	22396	6217	21531	25790	163824	4918	231655	95471	0	861	130309	6033	8457	0	92481	78082	13289	16749	56135	493	0	3544	30214	1205	65694	10232	2226	37898	3758	5369	37455	7609	9454	16334	9046	2473	11648	25192	2462	18073	159626	9030	11420	31018	290	184	8546	1218	21240	8144	167	9995	4444	592	15930	140	3002	62889	24558	29938	3492	9208	536	6396	4020	70633	11042	37692	6748	1664	17443	16443	9427	6934
09/30/1964_24:00	57863	0	94	228	91	12865	1108	3635	14094	10269	144	17210	1608	744	232	167	48698	4258	7356	5192	4669	163	1386	6100	14805	182	3303	1351	412	404	12633	22821	6351	21548	26854	168168	5007	238033	98472	0	876	131554	5980	8648	0	93238	80456	13343	16947	57435	486	0	3513	30814	1188	68038	10144	2291	38756	3866	5322	38369	7810	9726	16435	9138	2491	11762	26087	2426	18082	163490	9341	11544	31509	295	185	8663	1239	22003	8380	170	10165	4504	590	16143	139	3073	64360	24979	30175	3552	9251	544	6503	4089	72027	11207	38358	6849	1658	17522	16689	9555	7038
09/30/1965_24:00	61129	0	95	232	92	13210	1114	3685	14220	10573	145	17618	1617	775	233	168	51103	4218	7400	5217	4679	166	1393	6261	15066	184	3391	1368	403	410	12787	23313	6463	22051	27779	171054	5139	242960	99460	0	891	133246	5992	8802	0	94335	81604	13536	17282	59132	488	0	3508	31502	1181	70567	10165	2325	39780	3920	5332	39184	7916	9860	16536	9231	2510	11906	26775	2411	18233	167394	9658	11698	32027	294	186	8804	1237	22630	8621	170	10363	4569	593	16154	140	3103	65959	25519	30501	3547	9304	553	6555	4083	73428	11379	39028	6954	1666	17690	16945	9685	7145
09/30/1966_24:00	63661	0	96	237	93	13538	1133	3744	14390	10863	148	18113	1638	799	237	171	53393	4179	7474	5164	4690	170	1379	6527	15488	189	3535	1406	394	420	13065	23940	6616	22480	28508	172308	5358	246250	98857	0	921	136003	5988	8970	0	96242	81787	13402	17707	59891	483	0	3565	32416	1198	73072	10159	2308	40786	3884	5329	39838	7868	9771	16558	9244	2459	11996	27127	2446	18350	171224	9963	11798	32498	299	188	8902	1258	23393	8852	173	10579	4626	599	16369	141	3174	67629	26142	30664	3607	9338	553	6658	4152	74635	11394	39565	6964	1684	17738	16967	9747	7155
09/30/1967_24:00	66589	0	96	228	93	13806	1132	3741	14494	11097	147	18514	1641	802	237	171	55800	4257	7343	5096	4743	163	1361	7108	15733	182	3849	1420	403	404	13208	24972	6724	22459	29070	174901	5834	250890	99220	0	959	137559	6033	9077	0	97212	82552	13444	18545	61155	477	0	3552	33005	1188	75689	10236	2256	41887	3787	5369	40381	7714	9526	16685	9363	2500	11975	27246	2424	18576	174896	10240	11787	32870	301	189	8910	1267	24083	9062	174	10748	4665	597	16474	141	3223	69123	26559	30489	3632	9335	555	6710	4181	75859	11423	40113	6982	1678	17922	17011	9815	7173
09/30/1968_24:00	68896	0	97	222	94	14047	1138	3748	14619	11305	148	18720	1650	795	238	172	57676	4217	7240	4982	4754	159	1330	6771	15610	176	3667	1385	394	392	13071	24823	6737	23299	29674	174855	5558	252883	96933	0	989	138420	6007	9161	0	97645	81709	13209	18118	61626	466	0	3499	33422	1162	78101	10194	2204	42803	3689	5346	40923	7560	9281	16694	9363	2438	11632	27364	2370	18645	178118	10439	11459	32960	301	187	8663	1268	24725	9214	174	10882	4654	589	16509	139	3257	70450	26815	29340	3635	9223	550	6688	4184	76928	11329	40556	6925	1654	17887	16870	9829	7114
09/30/1969_24:00	71371	0	96	219	93	14271	1131	3771	14702	11498	147	18996	1647	783	237	171	59702	4295	7197	4891	4808	157	1306	6644	15620	174	3598	1368	402	387	13035	24945	6784	23465	30362	175880	5454	255955	95575	0	1004	139797	6000	9255	0	98479	81428	13049	17989	62313	458	0	3476	33976	1148	80572	10183	2164	43774	3613	5340	41503	7441	9088	16768	9429	2433	11371	27561	2341	18755	181456	10658	11212	33123	299	186	8482	1256	25289	9381	173	11015	4656	580	16426	137	3267	71782	27071	28441	3599	9138	547	6645	4143	78042	11269	41028	6890	1630	18004	16782	9859	7077
09/30/1970_24:00	73562	0	98	219	95	14565	1157	3805	14897	11756	151	19441	1675	795	242	175	62365	4306	7189	5079	4837	156	1356	6631	15949	174	3591	1394	401	387	13242	25213	6914	23346	31082	178656	5443	260774	96391	0	1026	141873	6044	9264	0	99870	82470	12763	18197	62636	475	0	3493	34751	1149	83197	10258	2187	44884	3647	5379	42285	7515	9176	16872	9524	2453	11327	28179	2344	18978	185096	10930	11179	33475	295	189	8472	1239	25829	9587	170	11231	4691	587	16309	138	3271	73466	27695	28196	3553	9127	553	6627	4090	79377	11388	41653	6963	1647	18186	16958	9966	7151
09/30/1971_24:00	75442	0	100	220	97	14760	1175	3807	15056	11812	153	19892	1698	818	246	178	64125	4273	7231	4880	4817	157	1303	6716	16355	175	3637	1432	398	389	13466	25611	6967	23349	31518	181936	5513	264123	98354	0	1038	142807	5992	9357	0	100229	83696	12890	18283	64511	457	0	3475	35292	1141	86536	10171	2196	46316	3655	5333	44121	7596	9194	17160	9713	2528	11751	28377	2325	19101	188153	11246	11410	25206	292	191	17141	1227	26143	9685	169	11406	4743	594	16224	140	3262	75916	28187	28499	3517	9152	559	6636	4049	81196	11505	42388	7034	1668	18561	17132	10042	7224
09/30/1972_24:00	77537	0	102	225	99	14996	1200	3857	15251	11892	156	20673	1729	849	251	181	66258	4250	7389	4612	4818	161	1231	6805	17036	179	3686	1495	394	398	13882	26036	7101	23537	32210	186464	5586	268678	101007	0	1061	143997	5903	9457	0	100612	85343	12981	18336	66667	432	0	3451	36054	1130	91090	10021	2210	48235	3668	5253	46537	7707	9227	17596	10001	2638	12225	28652	2303	19223	192654	11703	11773	25766	288	195	17365	1213	26757	9850	167	11659	4846	603	16146	142	3265	79424	28827	29081	3476	9233	566	6667	4001	83713	11643	43274	7120	1694	19047	17339	10142	7311
09/30/1973_24:00	77868	0	104	231	100	15369	1219	3945	15407	12049	159	21408	1753	887	255	184	68368	4240	7603	4316	4828	166	1152	6957	17682	184	3768	1555	394	409	14272	26601	7229	23337	33215	190169	5711	272112	103343	0	1099	144867	5823	9464	0	100786	86704	12785	18475	67292	404	0	3418	36690	1116	95487	9887	2211	50122	3658	5182	48736	7773	9202	17920	10216	2719	12396	28757	2273	19357	195705	12066	12092	26112	289	198	17419	1218	27694	9961	167	11894	4905	609	16341	144	3313	82526	29394	29565	3491	9281	569	6727	4018	85303	11715	43999	7165	1712	19376	17446	10143	7357
09/30/1974_24:00	78903	0	108	236	104	15847	1265	4046	15648	12597	165	22317	1800	930	265	191	70611	4280	7796	3903	4938	169	1042	7188	18391	188	3893	1614	394	419	14611	26967	7328	22982	34187	193062	5900	273812	105980	0	1140	144927	5857	9490	0	101115	88167	12648	18537	68840	365	0	3397	37303	1097	98346	9945	2249	52635	3711	5213	51058	7929	9336	18247	10472	2857	12716	28988	2235	19413	197703	12262	12265	26569	284	201	17403	1195	28279	10384	164	12173	5010	615	15963	145	3301	85636	30232	29773	3426	9221	571	6701	3943	86664	11754	44619	7189	1726	19768	17503	10150	7381
09/30/1975_24:00	79129	0	110	239	106	15974	1291	4298	16114	12648	168	23183	1841	972	270	195	73028	4382	7765	3825	5011	171	1021	7340	19018	190	3975	1662	403	423	14965	27433	7391	23194	34966	195993	6025	276840	107562	0	1167	145923	5846	9534	0	101467	89089	12865	18786	70501	358	0	3378	38087	1086	102158	9926	2291	54605	3778	5202	53182	8122	9504	18642	10762	3018	12838	29284	2212	19517	203153	12973	12457	27076	274	203	17575	1151	29104	10694	158	12753	5083	620	16022	146	3282	89096	31319	30095	3300	9301	583	6656	3798	88853	12006	45619	7343	1741	20009	17878	10519	7539
09/30/1976_24:00	82355	0	112	243	109	16249	1321	4353	16393	12894	172	23716	1874	1000	277	200	76200	4427	7955	3889	5124	174	1038	7581	19547	193	4106	1716	409	430	15491	28075	7564	23929	36413	199093	6223	280729	111088	0	1189	147368	5998	9574	0	102628	91198	13102	19269	72610	364	0	3347	38567	1071	105807	10186	2314	56190	3814	5338	54574	8227	9595	19068	11080	3109	13136	29622	2181	19784	212097	13806	12893	28125	275	206	18358	1157	29951	11603	159	13082	5217	625	16221	147	3328	92423	32101	30629	3315	9433	588	6800	3816	93203	12111	46165	7409	1755	20543	18035	10615	7605
09/30/1977_24:00	85963	0	116	249	112	24292	1358	4459	16834	24380	177	24768	1918	762	285	205	78766	4484	8113	3983	5084	178	1063	7770	20368	198	4208	1784	413	441	15927	28898	7765	24338	38342	204887	6378	286579	114469	0	1246	151404	6129	9562	0	105563	93426	13224	19790	76162	373	0	3345	40157	1065	111737	10408	2347	58990	3857	5454	56940	8403	9704	19641	11542	3318	13208	30162	2168	20122	224046	14781	13308	29080	265	207	18537	1115	32202	11963	153	13283	5291	625	15997	147	3273	97142	32551	30971	3195	9641	590	6822	3678	97743	12144	46242	7431	1756	20966	18084	10759	7626
09/30/1978_24:00	89757	0	120	249	116	24911	1411	4689	17370	25012	184	25820	1991	838	296	213	80552	4483	8133	3770	5049	178	1006	7770	21188	198	4208	1852	411	441	16400	30098	8007	24921	40491	210174	6378	291302	119036	0	1348	156100	6202	9597	0	108992	95750	13566	20072	79893	353	0	3362	42445	1064	117694	10533	2397	62634	3922	5520	59379	8602	9865	20501	12153	3577	13249	30552	2164	20334	233542	15469	13669	29594	265	211	18719	1116	33160	12301	153	13568	5346	636	16081	150	3324	101256	33571	31052	3198	9709	598	6918	3682	103010	12308	47223	7533	1786	21626	18328	11145	7728
09/30/1979_24:00	94259	0	124	252	120	26174	1460	4933	18145	25758	190	26430	2075	901	306	221	82057	4453	8190	3677	5202	180	982	7927	21756	201	4293	1907	408	446	17049	31002	8381	25232	42922	216802	6507	297700	122965	0	1454	160793	6216	9546	0	112288	98145	14109	20470	84751	344	0	3407	44859	1080	122132	10557	2436	65950	3967	5532	61238	8735	9980	21364	12730	3901	13232	31031	2195	20363	239762	16223	13741	30533	263	214	19170	1105	33833	12459	152	13604	5386	642	16063	151	3344	105237	35222	31177	3168	9706	613	6967	3647	107419	12610	47200	7719	1804	22173	18778	11416	7919
09/30/1980_24:00	100876	0	133	260	129	27313	1566	5126	19175	26903	204	27092	2198	951	328	237	83889	4409	8466	3817	5076	186	1019	7968	22831	207	4315	2046	403	460	17772	32144	8811	25675	45376	226074	6540	309722	126061	0	1564	167850	6107	9557	0	117752	100769	15153	21003	91795	357	0	3484	47792	1092	126925	10375	2485	70793	4014	5435	64665	8887	10097	23090	13887	4207	13133	31668	2219	20157	251636	17090	13920	42415	254	221	9351	1067	34813	12566	147	13641	5402	661	15975	156	3329	109846	36713	31323	3059	9753	624	6981	3521	115035	12845	48777	7866	1856	23200	19129	11835	8066
09/30/1981_24:00	103395	0	135	261	131	27475	1593	5232	19583	27267	208	27940	2241	989	334	241	84622	4520	8712	3837	5079	187	1024	8061	23335	208	4365	2074	415	463	17976	32865	9151	25768	46825	230539	6616	316495	127082	0	1612	171866	6051	9664	0	121203	101976	15627	21354	94630	359	0	3538	49048	1100	130179	10281	2501	73549	4022	5385	67007	8996	10119	23820	14468	4382	12675	32197	2235	20379	266376	17754	13613	31700	255	221	20071	1074	35849	12807	148	13909	5406	656	16130	155	3380	113578	38359	30064	3078	9711	636	7022	3543	118618	13096	50039	8020	1843	23894	19501	12027	8223
09/30/1982_24:00	107013	0	139	265	135	28215	1638	5446	20067	28370	213	28716	2309	999	343	247	86033	4758	8749	3799	5163	190	1014	8155	23953	211	4416	2126	437	469	18415	34027	9448	26179	48638	238206	6694	326391	129513	0	1680	177866	5934	9804	0	125326	104225	16191	21825	98218	355	0	3601	50829	1115	135609	10084	2549	75513	4096	5281	69408	9230	10304	24737	15112	4535	12435	32825	2264	20599	280806	18471	13695	32232	256	226	20105	1078	37223	13005	148	14194	5598	671	16294	158	3440	116921	39207	29358	3090	9844	653	7074	3557	123837	13446	51766	8236	1885	24552	20023	12334	8443
09/30/1983_24:00	110421	0	142	268	137	28919	1669	5551	20661	29264	217	29127	2365	996	350	252	87555	4947	8886	3746	5270	192	1000	8346	24358	214	4520	2167	455	475	18786	35045	9865	26677	50079	245483	6851	335962	132537	0	1752	184318	5959	9958	0	129658	106793	16697	22321	101187	351	0	3685	52031	1139	138792	10128	2619	78696	4201	5303	71561	9524	10568	25519	15663	4646	12406	33606	2314	20824	292560	18950	14120	35752	267	233	20052	1124	38281	13156	154	14532	5686	687	16830	162	3567	120100	40476	29197	3222	9958	671	7206	3709	128885	13811	53951	8460	1929	25284	20566	12662	8672
09/30/1984_24:00	112861	0	145	267	140	29806	1703	5665	21081	30341	222	30052	2416	997	357	257	89075	4984	9015	3605	5300	191	962	8425	24885	212	4563	2194	459	473	19111	35646	10001	26926	52141	251925	6915	344548	134249	0	1801	190180	5907	10119	0	133842	108675	17012	22512	103154	337	0	3790	54339	1164	143336	10041	2689	80999	4306	5257	74449	9806	10832	26354	16033	4761	12199	34468	2364	20979	308683	19784	14212	36114	269	238	20245	1132	39440	14134	156	14710	5822	701	17081	165	3625	123991	41531	28682	3246	9719	668	7439	3737	140523	13746	55133	8426	1968	26210	20470	12924	8632
09/30/1985_24:00	114631	0	149	268	144	30641	1748	5708	21511	31320	228	31255	2482	1015	366	264	91287	5038	9050	3689	5491	192	985	8412	25514	213	4555	2219	460	474	19370	36080	10161	27294	53978	258343	6905	352584	136600	0	1861	196655	5936	10250	0	139255	110711	17401	22710	105895	345	0	3850	57696	1163	147653	10093	2791	82851	4476	5283	76030	10127	11259	27026	16501	4885	12017	35822	2362	21184	321887	20631	14111	36656	273	240	20376	1147	41325	14601	158	14995	6190	707	17156	167	3700	128338	42493	28513	3287	9893	676	7437	3783	148800	13917	55999	8534	1986	27300	20725	13063	8739
09/30/1986_24:00	118691	0	151	266	146	31662	1780	5752	21916	32616	232	32461	2516	1021	373	269	92904	5188	9253	3711	5657	190	991	8538	26200	212	4624	2253	470	471	19535	36664	10283	27729	57448	265941	7008	362384	140010	0	1929	203907	6026	10435	0	144233	113566	17746	23044	109951	347	0	3983	61855	1191	153137	10247	2809	85197	4495	5363	78841	10283	11308	27579	16904	5006	11850	36305	2419	21553	333488	21320	14135	36509	271	243	20733	1140	42161	14775	157	15367	6197	720	17170	170	3710	131836	43397	28230	3267	9954	682	7558	3761	158230	14037	57541	8611	2021	28305	20902	13255	8814
09/30/1987_24:00	123451	0	153	266	148	32833	1795	5790	22506	33954	234	33578	2564	1021	376	271	94454	5218	9274	3815	5727	190	1018	8540	26823	212	4625	2283	470	471	19768	37658	10482	28184	62633	276726	7010	373387	144152	0	2024	211377	6092	10553	0	149291	116890	18246	23468	116768	357	0	4142	65017	1228	160122	10360	2829	88468	4513	5421	81316	10397	11353	28030	17293	5161	11615	36483	2493	22382	347343	22152	13798	37962	266	248	21336	1120	42762	14975	154	15688	6256	732	17096	173	3707	135323	43964	27534	3211	10020	694	7666	3696	165205	14292	58006	8770	2056	29190	21283	13166	8975
09/30/1988_24:00	129242	0	157	266	152	34256	1851	5911	22953	35712	241	34692	2636	1026	388	280	98384	5364	9400	4221	5801	190	1127	8614	27601	212	4665	2340	480	471	20182	38874	10844	28776	67747	287989	7070	385214	148852	0	2129	217658	6173	10741	0	153834	120635	19123	23738	121493	395	0	4242	67146	1244	166863	10501	2868	92663	4549	5494	84586	10603	11443	28566	17805	5410	11659	36945	2522	23597	360738	23023	13790	39809	273	255	21680	1147	43625	15460	158	16200	6279	743	17783	175	3801	138951	44695	27572	3287	10118	712	11307	3784	168947	14662	58841	8996	2087	29888	21833	13331	9207
09/30/1989_24:00	134929	0	162	274	156	35835	1900	6046	23494	37871	247	36148	2701	1028	398	287	102237	5570	9618	4195	5992	196	1120	8310	28442	218	4500	2384	493	486	20503	40845	11125	29411	72566	297789	6821	395545	153869	0	2243	222664	6085	10904	0	157451	124202	20043	23538	126705	393	0	4328	69751	1263	174416	10353	2930	99733	4624	5415	87491	10840	11633	28964	18194	5652	11817	37849	2562	24356	375253	23941	13935	40963	250	256	22240	1051	46573	16256	144	16419	6463	729	20476	172	3852	144720	46320	27947	3012	10493	731	11851	3467	173842	15054	60842	9237	2047	30679	22417	13491	9453
09/30/1990_24:00	143084	0	167	280	161	38474	1964	6232	24337	41305	256	38115	2793	1015	411	297	106654	5774	9962	4117	6198	200	1099	8371	29473	223	4533	2425	510	496	21048	42593	11379	30261	80179	310901	6871	408198	158966	0	2382	226367	5954	11021	0	163431	127642	20409	24190	134718	385	0	4418	71740	1228	185393	10135	2961	106923	4646	5298	91216	11035	11689	30447	19184	5933	12017	40069	2488	25896	395831	25216	13764	56854	252	256	8267	1060	48855	16854	146	16755	6661	710	22825	167	3964	152699	47990	27871	3039	10748	749	12597	3499	183137	15425	63121	9467	1994	31882	22970	13788	9686
09/30/1991_24:00	148896	0	174	287	168	39821	2047	6390	24941	43058	267	39199	2884	1053	429	309	109330	5979	10108	4386	6257	206	1171	8618	30322	229	4667	2496	520	509	21577	44426	11618	30966	85200	323040	7074	418407	164457	0	2528	229794	6320	11108	0	167906	130904	21266	24745	140679	410	0	4599	73561	1265	192104	10757	3115	111401	4895	5625	93303	11512	12314	31927	20110	6417	12525	42202	2561	27585	409246	26070	14176	43496	261	258	23450	1097	50018	17328	151	17041	6709	708	24100	167	4070	157816	48633	28674	3146	10930	785	12651	3621	189508	16150	66308	9911	1989	32924	24050	14139	10141
09/30/1992_24:00	153287	0	180	290	174	41202	2117	6658	25539	44728	276	41306	2964	1072	443	320	112425	6253	10220	4318	6317	208	1153	8798	31254	231	4765	2510	521	514	21763	46409	11662	31682	90606	333281	7222	428639	167269	0	2659	234225	6425	11263	0	172988	132348	21731	25181	144768	404	0	4708	74551	1275	198562	10938	3169	115142	4966	5718	96453	11718	12493	34013	21470	6770	12769	43799	2580	28422	424766	27073	14502	45046	260	256	24009	1095	51989	18278	150	17518	6842	696	23812	164	4170	163550	49772	29228	3139	11622	799	14323	3613	197129	16455	73475	10100	1956	33860	24504	14784	10333
09/30/1993_24:00	155238	0	184	292	178	42293	2165	6762	25752	46156	282	42704	3012	1066	454	327	114094	6491	10358	4285	6356	209	1144	8967	31889	232	4856	2523	525	517	21861	47965	11732	31975	95148	339819	7360	434889	169447	0	2743	235970	6473	11396	0	176780	132825	21959	25403	147633	401	0	4841	75966	1289	203340	11022	3215	118208	5029	5760	98424	11878	12652	35371	22467	7156	12962	45469	2609	29050	435944	27917	14702	46532	260	258	24293	1092	53659	19152	150	17983	6814	697	24332	164	4246	167521	51113	30070	3130	12092	811	14910	3603	204298	16698	75994	10251	1956	35140	24866	14913	10485
09/30/1994_24:00	156608	0	187	292	180	42913	2194	6883	25933	46943	286	43637	3039	1064	460	331	115634	6681	10328	4252	6445	209	1135	8785	32365	232	4758	2540	526	517	22062	50047	11839	32140	99226	344556	7211	439324	170244	0	2807	236947	6543	11478	0	179357	132832	22035	25287	149447	398	0	4915	77578	1293	206478	11144	3273	120378	5116	5823	100015	12069	12871	36822	23411	7404	13112	47124	2616	29868	444424	28719	14910	47912	260	263	24437	1093	55352	19483	150	18226	7096	703	24419	166	4337	171056	52426	30336	3134	12314	810	15565	3607	209807	16669	80877	10236	1974	35970	24822	14882	10467
09/30/1995_24:00	157102	0	188	292	181	43291	2206	7062	26433	47467	287	45065	3081	1063	462	333	118171	6846	10388	4220	6508	209	1127	8894	32947	232	4817	2542	529	517	22223	51117	11911	32233	103426	346582	7301	440223	172009	0	2868	239095	6633	11525	0	182960	132866	21760	25352	149938	395	0	4974	78805	1279	207249	11297	3304	123130	5151	5903	100446	12149	12959	37716	24029	7572	13516	48490	2586	30376	452749	29651	14922	48597	256	265	24602	1076	57451	19855	148	18764	7373	706	24432	166	4414	175145	53285	30524	3085	12735	798	15782	3551	219741	16425	82705	10093	1981	36843	24459	14741	10314
09/30/1996_24:00	157250	0	189	293	183	43733	2227	7146	26595	47955	290	45915	3098	1056	467	337	120733	6990	10464	4219	6577	210	1126	8997	33261	234	4872	2537	540	520	22245	51884	12020	32222	108744	350833	7385	443241	173368	0	2906	241981	6696	11590	0	186062	133262	21600	25576	150136	395	0	5050	80112	1288	209199	11405	3322	124772	5175	5959	99058	12221	13020	38712	24721	7756	13834	49463	2603	30760	459223	30187	15082	49823	258	269	24847	1085	58647	20198	149	19344	7787	713	23903	168	4477	178063	54562	31138	3109	13145	799	16155	3579	223866	16457	84531	10114	2004	37206	24506	14710	10334
09/30/1997_24:00	159748	0	191	293	185	44064	2249	7199	26646	48400	293	48017	3113	1056	471	340	123021	7113	10450	4287	6709	210	1144	9120	33833	233	4939	2490	547	519	22139	52697	11976	32252	114302	356911	7486	448947	174862	0	2965	244498	6780	11770	0	189100	134077	21479	25736	151246	401	0	5125	81632	1295	211638	11548	3338	126846	5191	6034	99628	12257	13058	45265	24807	7297	13941	50238	2616	31280	464648	30526	15091	51289	250	274	25016	1052	60335	20535	145	19856	8759	728	23472	172	4492	180028	55960	31250	3016	13473	802	16298	3471	228069	16500	87154	10143	2046	37982	24571	14800	10361
09/30/1998_24:00	162311	0	193	291	186	44421	2267	7312	26792	48909	295	49937	3131	1057	475	343	125416	7190	10383	4280	6769	209	1143	9201	34411	232	4983	2457	549	516	22019	53450	11946	32056	119907	360902	7553	459528	174905	0	3006	247132	6878	12009	0	192183	135092	21607	25777	154084	401	0	5195	83355	1299	214163	11715	3377	128958	5247	6121	100986	12388	13200	46800	25420	7398	13967	51447	2624	31740	469153	30817	15215	52299	245	280	25100	1030	61487	21064	142	20272	8821	742	26193	175	4489	182323	57327	31377	2954	13648	793	16286	3400	233977	16321	90811	10036	2083	38555	24304	14877	10249
09/30/1999_24:00	164841	0	193	289	187	44652	2274	7374	26879	49187	296	51287	3140	1056	476	344	128059	7277	10328	4303	6740	207	1149	9259	34787	230	5014	2429	550	511	22120	54109	11970	31656	127470	370674	7600	465389	182104	0	3019	250045	6964	12211	0	196426	138861	22004	25836	157677	403	0	5336	85097	1309	217194	11862	3399	131334	5268	6198	102211	12471	13254	48217	25850	7451	13892	52702	2641	32729	474917	31191	15307	53318	245	286	25190	1029	62596	21406	141	20603	8809	757	29622	178	4516	184503	58652	31383	2950	13792	778	16501	3395	243116	16012	92767	9853	2126	39212	23844	16764	10055
09/30/2000_24:00	169281	0	196	289	189	45243	2302	7499	27109	49794	300	52719	3171	1057	482	348	132677	7463	10324	4320	6782	207	1153	9419	35374	230	5101	2431	556	512	22175	55172	11980	31570	135536	383874	7731	476545	190162	0	3062	254207	7022	12482	0	203313	143622	22419	26343	162346	404	0	5552	88157	1317	222381	11961	3462	135121	5351	6249	103744	12662	13461	49270	26730	7591	13857	55042	2657	34161	484471	31912	15285	54618	247	291	25308	1041	64917	21826	143	21141	8819	760	30132	179	4631	188184	59813	31088	2984	18513	782	17449	3435	251559	16105	95933	9914	2136	40543	23983	16910	10113
09/30/2001_24:00	172205	0	197	292	190	46340	2315	7574	27155	51031	302	55776	3184	1070	485	350	136374	7605	10422	4405	6848	209	1176	7402	36284	233	4009	2376	562	518	21997	61520	11882	32084	143975	395340	6076	486478	194469	0	3108	259559	7139	12668	0	210383	146641	22738	26720	165409	412	0	5772	91797	1339	227649	12161	3530	139231	5436	6353	105072	12855	13677	50170	27415	7762	13927	57071	2701	35448	493184	32552	15360	56006	251	299	25629	1056	66202	22064	145	21488	9414	772	30177	182	4713	191187	60719	31242	3028	18652	803	17978	3485	254314	16521	97034	10168	2169	41201	24602	17173	10374
09/30/2002_24:00	175503	0	199	297	193	47408	2345	7625	27480	52256	306	57184	3228	1089	491	354	139382	7777	10501	4406	6954	212	1176	7499	36908	236	4061	2386	571	525	22221	62962	11940	32797	154678	405403	6155	502599	199220	0	3166	265227	7307	12818	0	218405	150081	23016	28762	168501	412	0	6005	97036	1355	234722	12447	3612	143276	5553	6503	108370	13162	13971	50667	28146	7963	14192	58840	2731	36740	503628	33439	15562	57782	258	306	26043	1086	68072	22305	149	21948	9626	782	30855	184	4845	195330	61856	31754	3112	18776	817	17745	3582	263114	16814	98943	10350	2197	42380	25038	17366	10558
09/30/2003_24:00	177769	0	203	302	197	48203	2392	7729	27847	53074	312	58381	3282	1114	501	361	141376	8008	10642	4601	7048	216	1228	7631	37477	240	4132	2401	580	535	22418	64854	12078	33592	166071	413895	6263	516234	203945	0	3235	271285	7424	12884	0	226016	153147	23147	30226	170333	431	0	6204	100469	1372	240149	12648	3676	147392	5643	6607	112180	13399	14195	52262	28978	8132	14569	60405	2764	37845	514965	34524	15823	59422	273	313	26580	1147	69452	22577	158	22859	9905	792	31396	187	5005	200693	63247	32467	3287	18848	830	18411	3784	273256	17082	102182	10518	2223	43829	25438	17571	10727
09/30/2004_24:00	179231	0	208	307	201	49190	2446	7818	28161	53780	319	60245	3339	1130	512	370	143714	8325	10744	4569	7157	220	1220	7572	38164	245	4101	2391	593	544	22356	67379	12093	34504	177246	416764	6215	542657	203013	0	3305	277361	7477	12923	0	234345	152908	23271	31382	172059	428	0	6403	104305	1378	244506	12741	3760	151234	5764	6654	115217	13715	14500	54594	29864	8356	15078	62545	2777	39027	525236	35755	16367	61305	275	323	27226	1155	71700	22946	159	23233	10400	805	32385	190	5122	207106	64771	32879	3310	19547	845	19225	3810	285672	17389	104996	10711	2261	45316	25895	17696	10919
09/30/2005_24:00	179963	0	213	311	205	49950	2499	7958	28549	54357	326	61939	3398	1140	524	378	145005	8893	10829	4595	7076	223	1227	6325	38789	248	3425	2381	601	551	22241	72903	12108	35329	186928	420926	5192	558635	204442	0	3371	283362	7507	12960	0	241768	153988	23236	32971	174071	430	0	6598	107471	1401	246626	12793	3805	155624	5812	6681	119082	13973	14620	56412	30806	8547	15246	64310	2822	41760	535642	37019	16450	62419	277	326	28740	1165	74225	23668	160	23815	10401	815	32890	192	5265	213989	66110	33039	3339	19901	855	19265	3843	299633	17610	108864	10851	2289	46772	26223	17848	11058
09/30/2006_24:00	180855	0	219	313	211	50387	2571	8269	28798	54772	335	65351	3454	1151	539	388	145639	9170	10840	4593	7147	224	1226	6246	39758	249	3383	2313	607	555	22067	75680	12044	36101	195836	423838	5127	571581	205519	0	3429	287157	7496	13023	0	246687	154846	23303	35235	174761	430	0	6695	111208	1410	248336	12776	3860	158424	5899	6671	121952	14239	14839	58626	31621	8629	15239	66270	2840	45753	546295	38116	16506	63418	277	330	29968	1166	75877	24398	160	24127	10739	830	33799	196	5325	219759	67137	33434	3343	20100	863	19412	3848	314046	17774	114287	10958	2331	47861	26467	17984	11161
09/30/2007_24:00	181327	0	221	315	214	50702	2604	8486	29037	55214	339	68916	3495	1159	545	393	147823	9366	10910	4683	7213	225	1250	6304	40592	250	3414	2211	614	557	21821	77899	12376	36519	202355	427535	5175	582839	205913	0	3459	290062	7507	13135	0	249416	155573	23469	36614	175804	438	0	6774	114523	1435	250230	12799	3829	160721	5829	6681	126224	14309	14663	61048	32769	8625	15146	66861	2891	47476	555646	38798	17030	64165	264	316	31412	1111	77751	25825	153	24214	11572	777	35312	183	5320	229365	72064	33463	3183	20822	877	19687	3664	324404	18054	118431	11133	2183	49810	26884	18103	11337
